Symbol,Name,Industry,IndustryCode
HCTI,Healthcare Triangle Inc,소프트웨어 및 IT서비스,572010
GPCOU,Golden Path Acquisition Corp Unit,기타 금융업,556010
CCNEP,CNB Financial Corp ADR,은행,551010
ISUN,iSun Inc,건설 및 엔지니어링,522010
RSSS,Research Solutions Inc,소프트웨어 및 IT서비스,572010
ASPU,Aspen Group Inc,교육서비스,631010
PPHPU,PHP Ventures Acquisition Units,기타 금융업,556010
VQS,Viq Solutions Inc,소프트웨어 및 IT서비스,572010
NOVN,Novan Inc,제약,562010
CRBP,Corbus Pharmaceuticals Holdings Inc,생명과학 및 메디컬 리서치,562020
SGTX,Sigilon Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MCAFU,Mountain Crest Acquisition IV Units,기타 금융업,556010
GMVD,G Medical Innovations Holdings Ltd,헬스케어 장비 및 용품,561010
QUIK,QuickLogic Corp,반도체 및 반도체 장비,571010
ENSC,Ensysce Biosciences Inc,생명과학 및 메디컬 리서치,562020
UPTD,Tradeup Acquisition Corp,기타 금융업,556010
EDSA,Edesa Biotech Inc,생명과학 및 메디컬 리서치,562020
LUMO,Lumos Pharma Inc,생명과학 및 메디컬 리서치,562020
FAMI,Farmmi Inc,식품 및 담배,541020
PIK,Kidpik Corp,전문품 상점,534030
FLUX,Flux Power Holdings Inc,"건설장비 및 대형차, 기차, 배",521020
GLYC,GlycoMimetics Inc,생명과학 및 메디컬 리서치,562020
TUGC,TradeUP Global Corp Class A,기타 금융업,556010
GMBL,Esports Entertainment Group Inc,소프트웨어 및 IT서비스,572010
IGNYU,Ignyte Acquisition Units,기타 금융업,556010
PPBT,Purple Biotech Ltd ADR,제약,562010
KELYB,Kelly Services Inc Class B,전문 및 상업 서비스,522030
ARAV,Aravive Inc,생명과학 및 메디컬 리서치,562020
PRSO,Peraso Inc,반도체 및 반도체 장비,571010
VVOS,Vivos Therapeutics Inc,헬스케어 장비 및 용품,561010
FTFT,Future Fintech Group Inc,소프트웨어 및 IT서비스,572010
POAI,Predictive Oncology Inc,헬스케어 장비 및 용품,561010
DILAU,DILA Capital Acquisition Units,기타 금융업,556010
BBGI,Beasley Broadcast Group Inc Class A,미디어 및 출판,533020
UCL,Ucloudlink Group Inc ADR,통신 서비스,574010
GTIM,Good Times Restaurants Inc,호텔 및 엔터테인먼트,533010
GEG,Great Elm Group Inc,헬스케어 장비 및 용품,561010
BMRA,Biomerica Inc,헬스케어 장비 및 용품,561010
KINS,Kingstone Companies Inc,보험,553010
ERYP,Erytech Pharma SA ADR,생명과학 및 메디컬 리서치,562020
LOGC,LogicBio Therapeutics Inc,제약,562010
MPAC,Model Performance Acquisition Corp Class A,기타 금융업,556010
EVGN,Evogene Ltd,제약,562010
PME,Pingtan Marine Enterprise Ltd,식품 및 담배,541020
INPX,Inpixon,소프트웨어 및 IT서비스,572010
AGBA,AGBA Acquisition Ltd,기타 금융업,556010
TRMT,Tremont Mortgage Trust,주택 및 상업용 리츠,601020
CDTX,Cidara Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GNCA,Genocea Biosciences Inc,생명과학 및 메디컬 리서치,562020
WAVD,Wavedancer Inc,소프트웨어 및 IT서비스,572010
NVNO,enVVeno Medical Corp,생명과학 및 메디컬 리서치,562020
AACG,ATA Creativity Global ADR,비즈니스교육,631030
DWSN,Dawson Geophysical Co,오일 및 가스 장비 및 서비스,501030
ZSAN,Zosano Pharma Corp,생명과학 및 메디컬 리서치,562020
ELYS,Elys Game Technology Corp,호텔 및 엔터테인먼트,533010
GTEC,Greenland Technologies Holding Corp,자동차 및 자동차 부품,531010
RAIL,FreightCar America Inc,"건설장비 및 대형차, 기차, 배",521020
VIRI,Virios Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ICCH,ICC Holdings Inc,보험,553010
GRCY,Greencity Acquisition Corp,기타 금융업,556010
MBINP,Merchants Bancorp PRF,은행,551010
DGLY,Digital Ally Inc,커뮤니케이션 및 네트워킹,571020
IPWR,Ideal Power Inc,재생에너지,502010
CYCN,Cyclerion Therapeutics Inc,생명과학 및 메디컬 리서치,562020
EYES,Second Sight Medical Products Inc,헬스케어 장비 및 용품,561010
PSTI,Pluristem Therapeutics Inc,생명과학 및 메디컬 리서치,562020
LANDM,Gladstone Land Corp PRF,주택 및 상업용 리츠,601020
ACST,Acasti Pharma Inc Class A,생명과학 및 메디컬 리서치,562020
GLTO,Galecto Inc,생명과학 및 메디컬 리서치,562020
ELDN,Eledon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
OCUP,Ocuphire Pharma Inc,제약,562010
TATT,TAT Technologies Ltd,"건설장비 및 대형차, 기차, 배",521020
MINM,Minim Inc,통신 서비스,574010
BRLIU,Brilliant Acquisition Corp Unit,기타 금융업,556010
KALA,Kala Pharmaceuticals Inc,제약,562010
CLVR,Clever Leaves Holdings Inc,식품 및 담배,541020
RILYP,B Riley Financial Inc ADR,투자은행 및 서비스,551020
ALAC,Alberton Acquisition Corp,기타 금융업,556010
APM,Aptorum Group Ltd Class A,제약,562010
PPSI,Pioneer Power Solutions Inc,"건설장비 및 대형차, 기차, 배",521020
TCBS,Texas Community Bancshares Inc,은행,551010
CBMB,CBM Bancorp Inc,기타 금융업,556010
PFIE,Profire Energy Inc,오일 및 가스 장비 및 서비스,501030
SNPX,Synaptogenix Inc,생명과학 및 메디컬 리서치,562020
BIOL,BIOLASE Inc,헬스케어 장비 및 용품,561010
USAU,US Gold Corp,메탈&마이닝,512010
MCAEU,Mountain Crest Acquisition III Units,기타 금융업,556010
GANX,Gain Therapeutics Inc,생명과학 및 메디컬 리서치,562020
GBRGU,Goldenbridge Acq Units,기타 금융업,556010
CHEK,Check Cap Ltd,생명과학 및 메디컬 리서치,562020
COCP,Cocrystal Pharma Inc,제약,562010
TESS,TESSCO Technologies Inc,커뮤니케이션 및 네트워킹,571020
AGBAU,AGBA Acquisition Ltd Unit,기타 금융업,556010
XFOR,X4 Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
DATS,DatChat Inc,소프트웨어 및 IT서비스,572010
CMPI,Checkmate Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
NEPH,Nephros Inc,전문 및 상업 서비스,522030
HHS,Harte Hanks Inc,미디어 및 출판,533020
STAB,Statera Biopharma Inc,생명과학 및 메디컬 리서치,562020
BIOC,Biocept Inc,헬스케어 장비 및 용품,561010
BCACU,Brookline Capital Acq Units,기타 금융업,556010
USWS,US Well Services Inc Class A,오일 및 가스 장비 및 서비스,501030
BTCS,BTCS Inc,전문 및 상업 서비스,522030
NBSE,NeuBase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
MRAI,Marpai Inc Class A,소프트웨어 및 IT서비스,572010
TC,TuanChe Ltd ADR,전문 및 상업 서비스,522030
CPIX,Cumberland Pharmaceuticals Inc,제약,562010
BPOPN,Popular Capital Trust I PRF,다양한 금융서비스,555010
WHLRD,Wheeler Real Estate Investment Trust Inc PRF,주택 및 상업용 리츠,601020
EDRY,EuroDry Ltd,화물 및 물류 서비스,524050
TRKA,Troika Media Group Inc,미디어 및 출판,533020
UONE,Urban One Inc Class A,미디어 및 출판,533020
SPKAU,SPK Acquisition Units,기타 금융업,556010
LAAAU,Lakeshore Acquisition I Units,기타 금융업,556010
MRKR,Marker Therapeutics Inc,생명과학 및 메디컬 리서치,562020
VIRC,Virco Mfg Corp,전문 및 상업 서비스,522030
SNAX,Stryve Foods Inc Class A,식품 및 담배,541020
VVPR,VivoPower International PLC,전기 유틸리티,591010
APRE,Aprea Therapeutics Inc,생명과학 및 메디컬 리서치,562020
DCTH,Delcath Systems Inc,헬스케어 장비 및 용품,561010
YQ,17 Education & Technology Group Inc ADR,교육서비스,631010
LYRA,Lyra Therapeutics Inc,생명과학 및 메디컬 리서치,562020
RETO,ReTo Eco-Solutions Inc,건축 자재,512020
SSKN,STRATA Skin Sciences Inc,헬스케어 장비 및 용품,561010
TBKCP,Triumph Bancorp Inc ADR,은행,551010
QH,Quhuo Ltd ADR,화물 및 물류 서비스,524050
ADIL,Adial Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
MRIN,Marin Software Inc,소프트웨어 및 IT서비스,572010
FKWL,Franklin Wireless Corp,커뮤니케이션 및 네트워킹,571020
BLCT,BlueCity Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
MBNKP,Medallion Bank PRF,은행,551010
RMCF,Rocky Mountain Chocolate Factory Inc (Delaware),식품 및 담배,541020
CGRN,Capstone Green Energy Corp,"건설장비 및 대형차, 기차, 배",521020
REFR,Research Frontiers Inc,미디어 및 출판,533020
MDIA,Mediaco Holding Inc Class A,미디어 및 출판,533020
SYPR,Sypris Solutions Inc,자동차 및 자동차 부품,531010
MYT,Urban Tea Inc,식품 및 약품소매,543010
LMFA,LM Funding America Inc,은행,551010
LTRPB,Liberty Tripadvisor Holdings Inc Series B,소프트웨어 및 IT서비스,572010
CPSH,CPS Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
AAME,Atlantic American Corp,보험,553010
NUZE,NuZee Inc,식품 및 담배,541020
CREG,China Recycling Energy Corp,전문 및 상업 서비스,522030
FRLN,Freeline Therapeutics Holdings PLC ADR,생명과학 및 메디컬 리서치,562020
MDVL,MedAvail Holdings Inc,"건설장비 및 대형차, 기차, 배",521020
ZCMD,Zhongchao Inc Class A,비즈니스교육,631030
CCNC,Code Chain New Continent Ltd,석유,501010
TUGCU,TradeUP Global Units,기타 금융업,556010
HVBC,HV Bancorp Inc,은행,551010
OMQS,Omniq Corp,소프트웨어 및 IT서비스,572010
HOOK,HOOKIPA Pharma Inc,제약,562010
KERN,Akerna Corp,소프트웨어 및 IT서비스,572010
MSVB,Mid-Southern Bancorp Inc,은행,551010
NTWK,NetSol Technologies Inc,소프트웨어 및 IT서비스,572010
GRCYU,Greencity Acquisition Units,기타 금융업,556010
WNW,Meiwu Technology Co Ltd,다양한 소매업,534020
WVVI,Willamette Valley Vineyards Inc,음료,541010
IMRA,Imara Inc,생명과학 및 메디컬 리서치,562020
KLXE,KLX Energy Services Holdings Inc,오일 및 가스 장비 및 서비스,501030
LGHL,Lion Group Holding Ltd ADR,투자은행 및 서비스,551020
MBOT,Microbot Medical Inc,생명과학 및 메디컬 리서치,562020
ZVO,Zovio Inc,교육서비스,631010
MBRX,Moleculin Biotech Inc,제약,562010
ECOR,electroCore  Inc.,헬스케어 장비 및 용품,561010
CLBS,Caladrius Biosciences Inc,생명과학 및 메디컬 리서치,562020
SQFT,Presidio Property Trust Inc Class A,주택 및 상업용 리츠,601020
AYRO,AYRO Inc,자동차 및 자동차 부품,531010
VISL,Vislink Technologies Inc,커뮤니케이션 및 네트워킹,571020
MITO,Stealth BioTherapeutics Corp ADR,생명과학 및 메디컬 리서치,562020
WKEY,Wisekey International Holding AG ADR,반도체 및 반도체 장비,571010
LTBR,Lightbridge Corp,전문 및 상업 서비스,522030
GURE,Gulf Resources Inc,화학,511010
MYNA,Mynaric AG ADR,커뮤니케이션 및 네트워킹,571020
PTE,PolarityTE Inc,생명과학 및 메디컬 리서치,562020
HGSH,China HGS Real Estate Inc,부동산 운영 관리,601010
RAND,Rand Capital Corp,투자은행 및 서비스,551020
COMS,COMSovereign Holding Corp,커뮤니케이션 및 네트워킹,571020
REVB,Revelation Biosciences Inc,생명과학 및 메디컬 리서치,562020
CSSEP,Chicken Soup for The Soul Entertainment Inc PRF,미디어 및 출판,533020
AUTO,Autoweb Inc,미디어 및 출판,533020
PMCB,PharmaCyte Biotech Inc,제약,562010
IPW,iPower Inc,소프트웨어 및 IT서비스,572010
CNNB,Cincinnati Bancorp Inc,은행,551010
AIKI,Aikido Pharma Inc,생명과학 및 메디컬 리서치,562020
MOXC,Moxian (BVI) Inc,소프트웨어 및 IT서비스,572010
TCON,TRACON Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
ISPC,iSpecimen Inc,소프트웨어 및 IT서비스,572010
VJET,Voxeljet AG ADR,사무기기,571050
KRKR,36Kr Holdings Inc ADR,전문 및 상업 서비스,522030
RDIB,Reading International Inc Class B,호텔 및 엔터테인먼트,533010
BJDX,Bluejay Diagnostics Inc,헬스케어 장비 및 용품,561010
UPTDU,TradeUP Acquisition Units,기타 금융업,556010
WKSP,Worksport Ltd,전문 및 상업 서비스,522030
FPAY,FlexShopper Inc,소프트웨어 및 IT서비스,572010
GAME,Engine Gaming and Media Inc,소프트웨어 및 IT서비스,572010
BFRI,Biofrontera Inc,제약,562010
AGMH,AGM Group Holdings Inc Class A,소프트웨어 및 IT서비스,572010
AEZS,Aeterna Zentaris Inc,생명과학 및 메디컬 리서치,562020
DAIO,Data I/O Corp,소프트웨어 및 IT서비스,572010
EARS,Auris Medical Holding Ltd,생명과학 및 메디컬 리서치,562020
INDP,Indaptus Therapeutics Inc,생명과학 및 메디컬 리서치,562020
LIVE,Live Ventures Inc,기타 금융업,556010
DPRO,Draganfly Inc,우주항공 및 국방,521010
CRKN,Crown Electrokinetics Corp.,건축 자재,512020
CHCI,Comstock Holding Companies Inc Class A,주택건설,532030
ONTX,Onconova Therapeutics Inc,제약,562010
ATIF,ATIF Holdings Ltd,전문 및 상업 서비스,522030
PMD,Psychemedics Corp,헬스케어 업체 및 서비스,561020
ELOX,Eloxx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
FWP,Forward Pharma A/S ADR,생명과학 및 메디컬 리서치,562020
GLMD,Galmed Pharmaceuticals Ltd,생명과학 및 메디컬 리서치,562020
CLPS,CLPS Inc,소프트웨어 및 IT서비스,572010
PBBK,PB Bankshares Inc,은행,551010
JAGX,Jaguar Health Inc,생명과학 및 메디컬 리서치,562020
HILS,Hillstream BioPharma Inc,생명과학 및 메디컬 리서치,562020
DALN,Dallasnews Corp Series A,미디어 및 출판,533020
NTRB,Nutriband Inc,헬스케어 장비 및 용품,561010
ALRN,Aileron Therapeutics Inc,생명과학 및 메디컬 리서치,562020
HUGE,FSD Pharma Inc Class B,생명과학 및 메디컬 리서치,562020
CHNR,China Natural Resources Inc,석유,501010
ACXP,Acurx Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
WINT,Windtree Therapeutics Inc,생명과학 및 메디컬 리서치,562020
RNWK,RealNetworks Inc,소프트웨어 및 IT서비스,572010
GLG,TD Holdings Inc,운송업,524060
SURG,Surgepays Inc,통신 서비스,574010
RMTI,Rockwell Medical Inc,생명과학 및 메디컬 리서치,562020
CSPI,CSP Inc,소프트웨어 및 IT서비스,572010
MOSY,MoSys Inc,반도체 및 반도체 장비,571010
VMAR,Vision Marine Technologies Inc,레저 상품,532050
AGRX,Agile Therapeutics Inc,생명과학 및 메디컬 리서치,562020
ZKIN,ZK International Group Co Ltd,주택건설,532030
XOMAO,XOMA Corp ADR,생명과학 및 메디컬 리서치,562020
TAYD,Taylor Devices Inc,"건설장비 및 대형차, 기차, 배",521020
NERV,Minerva Neurosciences Inc,생명과학 및 메디컬 리서치,562020
GRNQ,GreenPro Capital Corp,투자은행 및 서비스,551020
KEQU,Kewaunee Scientific Corp,전문 및 상업 서비스,522030
SLHG,Skylight Health Group Inc,헬스케어 업체 및 서비스,561020
HTIA,Healthcare Trust Inc PRF,주택 및 상업용 리츠,601020
IMAC,IMAC Holdings Inc,헬스케어 업체 및 서비스,561020
PIXY,ShiftPixy Inc,전문 및 상업 서비스,522030
GLBS,Globus Maritime Ltd,화물 및 물류 서비스,524050
GLBZ,Glen Burnie Bancorp,은행,551010
MNPR,Monopar Therapeutics Inc,생명과학 및 메디컬 리서치,562020
INVO,INVO Bioscience Inc,헬스케어 장비 및 용품,561010
SEED,Origin Agritech Ltd,식품 및 담배,541020
ADXN,Addex Therapeutics Ltd ADR,생명과학 및 메디컬 리서치,562020
RILYL,B Riley Financial Inc ADR,투자은행 및 서비스,551020
NVOS,Novo Integrated Sciences Inc,헬스케어 업체 및 서비스,561020
TBLT,Toughbuilt Industries Inc,가정용품,532040
SBET,Sharplink Gaming Ltd,소프트웨어 및 IT서비스,572010
FGBIP,First Guaranty Bancshares Inc ADR,은행,551010
VYNT,Vyant Bio Inc,생명과학 및 메디컬 리서치,562020
AHG,Akso Health Group ADR,소프트웨어 및 IT서비스,572010
CLIR,Clearsign Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
MRM,Medirom Healthcare Technologies Inc ADR,"개인, 가정 용품 및 서비스",542010
AYTU,Aytu Biopharma Inc,제약,562010
FTEK,Fuel Tech Inc,전문 및 상업 서비스,522030
IMMX,Immix Biopharma Inc,생명과학 및 메디컬 리서치,562020
POLA,Polar Power Inc,"건설장비 및 대형차, 기차, 배",521020
UPC,Universe Pharmaceuticals Inc,제약,562010
OPGN,OpGen Inc,생명과학 및 메디컬 리서치,562020
CALA,Calithera Biosciences Inc,제약,562010
CLSN,Celsion Corp,생명과학 및 메디컬 리서치,562020
OCC,Optical Cable Corp,커뮤니케이션 및 네트워킹,571020
SOHO,Sotherly Hotels Inc,주택 및 상업용 리츠,601020
VYNE,Vyne Therapeutics Inc,제약,562010
AZRX,AzurRx BioPharma Inc,제약,562010
BRQS,Borqs Technologies Inc,소프트웨어 및 IT서비스,572010
CPOP,Pop Culture Group Co Ltd Class A,호텔 및 엔터테인먼트,533010
TOPS,Top Ships Inc,화물 및 물류 서비스,524050
BWEN,Broadwind Inc,재생에너지,502010
UTSI,UTStarcom Holdings Corp,커뮤니케이션 및 네트워킹,571020
IKT,Inhibikase Therapeutics Inc,생명과학 및 메디컬 리서치,562020
FEMY,Femasys Inc,헬스케어 장비 및 용품,561010
HCDI,Harbor Custom Development Inc,부동산 운영 관리,601010
CUBA,Herzfeld Caribbean Basin Fund Inc,다양한 금융서비스,555010
SGMA,SigmaTron International Inc,반도체 및 반도체 장비,571010
CLRB,Cellectar Biosciences Inc,제약,562010
BSQR,Bsquare Corp,소프트웨어 및 IT서비스,572010
NMTC,Neuroone Medical Technologies Corp,헬스케어 장비 및 용품,561010
VLON,Vallon Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
NISN,Nisun International Enterprise Development Group Co Ltd Class A,핀테크,573010
AATC,Autoscope Technologies Corp,"건설장비 및 대형차, 기차, 배",521020
QUMU,Qumu Corp,소프트웨어 및 IT서비스,572010
QLGN,Qualigen Therapeutics Inc,생명과학 및 메디컬 리서치,562020
WAVE,Eco Wave Power Global AB (publ) ADR,전기 유틸리티,591010
VS,Versus Systems Inc,소프트웨어 및 IT서비스,572010
APCX,AppTech Payments Corp,핀테크,573010
ONCS,OncoSec Medical Inc,생명과학 및 메디컬 리서치,562020
CYTH,Cyclo Therapeutics Inc,제약,562010
RNXT,RenovoRx Inc,헬스케어 장비 및 용품,561010
VCNX,Vaccinex Inc,생명과학 및 메디컬 리서치,562020
BELFA,Bel Fuse Inc Class A,전자 장비 및 부품,571040
FRGAP,Franchise Group Inc PRF,전문품 상점,534030
RCRT,Recruiter.Com Group Inc,전문 및 상업 서비스,522030
ALNA,Allena Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
NURO,NeuroMetrix Inc,헬스케어 장비 및 용품,561010
ASTC,Astrotech Corp,우주항공 및 국방,521010
EVK,Ever-Glory International Group Inc,섬유 및 의류,532020
PTPI,Petros Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
